"predict","Days","start station name","bikes","Month","DayOfWeek"
1.197592577934265,15944,"Barrow St & Hudson St",1,"8","Mon"
1.047984435558319,15944,"Broadway & Battery Pl",1,"8","Mon"
1.3431690707206727,15944,"Broadway & E 22 St",1,"8","Mon"
1.1045160841941835,15944,"E 6 St & Avenue B",1,"8","Mon"
1.3470808601379394,15944,"W 21 St & 6 Ave",1,"8","Mon"
1.0585035977363586,15944,"W 25 St & 6 Ave",1,"8","Mon"
1.4086634821891784,15945,"8 Ave & W 31 St",1,"8","Tue"
1.1798660955429077,15945,"Broadway & E 22 St",1,"8","Tue"
1.1399846997261047,15945,"E 6 St & Avenue B",1,"8","Tue"
1.105737000465393,15945,"Greenwich Ave & 8 Ave",1,"8","Tue"
1.029041404247284,15945,"Rivington St & Chrystie St",1,"8","Tue"
1.034331280708313,15945,"W 26 St & 10 Ave",1,"8","Tue"
1.1014820580482483,15946,"9 Ave & W 14 St",1,"8","Wed"
1.1779275026321412,15946,"Central Park S & 6 Ave",2,"8","Wed"
1.307593922138214,15946,"E 43 St & Vanderbilt Ave",1,"8","Wed"
1.0210824298858643,15946,"E 5 St & Avenue C",1,"8","Wed"
1.183579017162323,15946,"Lafayette St & E 8 St",1,"8","Wed"
1.0885998840332032,15946,"Vesey Pl & River Terrace",1,"8","Wed"
1.0250325560569764,15946,"W 14 St & The High Line",1,"8","Wed"
1.1837472143173218,15946,"W 21 St & 6 Ave",1,"8","Wed"
1.0366957688331604,15946,"W 26 St & 10 Ave",1,"8","Wed"
1.0916993050575257,15946,"William St & Pine St",1,"8","Wed"
1.08679780292511,15947,"9 Ave & W 22 St",1,"8","Thu"
1.24772123336792,15947,"Broadway & W 41 St",1,"8","Thu"
1.0550815315246582,15947,"Centre St & Chambers St",1,"8","Thu"
1.1891771068572998,15947,"E 51 St & Lexington Ave",1,"8","Thu"
1.0319299440383911,15947,"E 56 St & Madison Ave",1,"8","Thu"
1.0569813551902771,15947,"Harrison St & Hudson St",1,"8","Thu"
1.030952953338623,15947,"Rivington St & Ridge St",1,"8","Thu"
1.0588856539726257,15948,"1 Ave & E 18 St",1,"8","Fri"
1.040069851398468,15948,"9 Ave & W 16 St",2,"8","Fri"
1.083299518585205,15948,"E 15 St & 3 Ave",1,"8","Fri"
1.0852988538742065,15948,"E 20 St & FDR Drive",1,"8","Fri"
1.1422910556793213,15948,"E 39 St & 3 Ave",1,"8","Fri"
1.0327809715270997,15948,"Greenwich St & N Moore St",1,"8","Fri"
1.1228191843032838,15948,"LaGuardia Pl & W 3 St",1,"8","Fri"
1.037000907421112,15948,"W 45 St & 6 Ave",1,"8","Fri"
1.1239431471824646,15948,"W Houston St & Hudson St",1,"8","Fri"
1.3256721520423889,15948,"West St & Chambers St",1,"8","Fri"
1.087945598602295,15949,"12 Ave & W 40 St",1,"8","Sat"
1.2028347535133361,15949,"2 Ave & E 31 St",1,"8","Sat"
1.1530333938598634,15949,"9 Ave & W 14 St",1,"8","Sat"
1.1325905733108521,15949,"Broadway & E 14 St",1,"8","Sat"
1.0647803878784179,15949,"W 37 St & 5 Ave",1,"8","Sat"
1.0247834272384644,15949,"Warren St & Church St",1,"8","Sat"
1.0559011573791504,15950,"9 Ave & W 14 St",1,"9","Sun"
1.0181496968269348,15950,"Broadway & W 51 St",1,"9","Sun"
1.1621504783630372,15950,"Carmine St & 6 Ave",1,"9","Sun"
1.0338370871543885,15950,"W 42 St & 8 Ave",1,"9","Sun"
1.1788711533546448,15951,"Broadway & E 14 St",1,"9","Mon"
1.0617021913528442,15951,"E 31 St & 3 Ave",1,"9","Mon"
1.034585021018982,15951,"Old Slip & Front St",1,"9","Mon"
1.0605457968711853,15951,"W 49 St & 8 Ave",1,"9","Mon"
1.0833055562973022,15952,"Bayard St & Baxter St",1,"9","Tue"
1.0466379194259643,15952,"Centre St & Chambers St",1,"9","Tue"
1.0259233512878418,15952,"E 10 St & 5 Ave",1,"9","Tue"
1.0400977616310119,15952,"E 45 St & 3 Ave",1,"9","Tue"
1.1271449995040894,15952,"Elizabeth St & Hester St",1,"9","Tue"
1.1583973922729491,15952,"W 17 St & 8 Ave",1,"9","Tue"
1.0195220904350282,15952,"York St & Jay St",1,"9","Tue"
1.056884702682495,15953,"2 Ave & E 58 St",1,"9","Wed"
1.0876092619895934,15953,"6 Ave & Canal St",1,"9","Wed"
1.1339718313217164,15953,"E 23 St & 1 Ave",2,"9","Wed"
1.0208683338165283,15953,"E 30 St & Park Ave S",1,"9","Wed"
1.328238739490509,15953,"E 43 St & Vanderbilt Ave",1,"9","Wed"
1.0397622570991516,15953,"Front St & Maiden Ln",1,"9","Wed"
1.0307302179336548,15953,"W 27 St & 7 Ave",1,"9","Wed"
1.103996389389038,15953,"W Broadway & Spring St",1,"9","Wed"
1.1323897652626038,15954,"11 Ave & W 41 St",1,"9","Thu"
1.0446025323867798,15954,"9 Ave & W 16 St",2,"9","Thu"
1.0654224610328675,15954,"9 Ave & W 45 St",1,"9","Thu"
1.2935107941627502,15954,"Broadway & W 41 St",1,"9","Thu"
1.0720482244491578,15954,"E 39 St & 2 Ave",1,"9","Thu"
1.2149007878303528,15954,"E 43 St & Vanderbilt Ave",1,"9","Thu"
1.1608487854003906,15954,"Lawrence St & Willoughby St",1,"9","Thu"
1.1547145748138428,15954,"Mott St & Prince St",1,"9","Thu"
1.1126520853042603,15954,"Pearl St & Hanover Square",2,"9","Thu"
1.2906594982147217,15954,"W 17 St & 8 Ave",1,"9","Thu"
1.0716232686042786,15954,"W 22 St & 10 Ave",1,"9","Thu"
1.0235345902442932,15954,"W 26 St & 10 Ave",1,"9","Thu"
1.0464557881355285,15954,"W 45 St & 6 Ave",1,"9","Thu"
1.0985104875564575,15954,"W 59 St & 10 Ave",1,"9","Thu"
1.0615987935066222,15954,"West Thames St",1,"9","Thu"
1.0226468248367309,15955,"3 Ave & Schermerhorn St",1,"9","Fri"
1.019784390926361,15955,"6 Ave & Broome St",1,"9","Fri"
1.0956507291793822,15955,"Barclay St & Church St",1,"9","Fri"
1.2470693073272705,15955,"Broadway & E 22 St",1,"9","Fri"
1.1776093592643737,15955,"Broadway & W 60 St",2,"9","Fri"
1.0557465958595276,15955,"DeKalb Ave & Hudson Ave",1,"9","Fri"
1.0263737692832946,15955,"E 14 St & Avenue B",1,"9","Fri"
1.0516387710571289,15955,"Fulton St & William St",1,"9","Fri"
1.0289973320961,15955,"Lispenard St & Broadway",1,"9","Fri"
1.0286132287979126,15955,"Old Fulton St",2,"9","Fri"
1.1317214560508728,15956,"8 Ave & W 31 St",1,"9","Sat"
1.1356896529197693,15956,"E 17 St & Broadway",1,"9","Sat"
1.035292395591736,15956,"Fulton St & Grand Ave",1,"9","Sat"
1.0297523007392884,15956,"Pitt St & Stanton St",1,"9","Sat"
1.1681052236557006,15956,"W 17 St & 8 Ave",1,"9","Sat"
1.1253794145584106,15956,"W 31 St & 7 Ave",1,"9","Sat"
1.0391864037513734,15957,"9 Ave & W 45 St",1,"9","Sun"
1.0626519131660461,15957,"Barclay St & Church St",1,"9","Sun"
1.1141099524497986,15957,"E 23 St & 1 Ave",1,"9","Sun"
1.0559422302246093,15957,"Lafayette Ave & Classon Ave",1,"9","Sun"
1.0320594310760498,15957,"Suffolk St & Stanton St",1,"9","Sun"
1.053448929786682,15957,"W 11 St & 6 Ave",1,"9","Sun"
1.0487457237243651,15957,"W 25 St & 6 Ave",1,"9","Sun"
1.03338246011734,15957,"W 43 St & 10 Ave",2,"9","Sun"
1.2572775053977967,15958,"Broadway & W 41 St",1,"9","Mon"
1.045168578147888,15958,"Broadway & W 49 St",1,"9","Mon"
1.0187169184684755,15958,"Dean St & 4 Ave",1,"9","Mon"
1.0776135206222535,15958,"LaGuardia Pl & W 3 St",1,"9","Mon"
1.2602950491905212,15958,"St Marks Pl & 2 Ave",1,"9","Mon"
1.1162596364021302,15958,"Vesey Pl & River Terrace",1,"9","Mon"
1.1932131886482238,15958,"W 17 St & 8 Ave",1,"9","Mon"
1.0920422043800353,15958,"Washington Pl & Broadway",1,"9","Mon"
1.0865829277038574,15959,"Carmine St & 6 Ave",1,"9","Tue"
1.0891030597686768,15959,"E 12 St & 3 Ave",1,"9","Tue"
1.0352141008377076,15959,"E 16 St & Irving Pl",1,"9","Tue"
1.066228108882904,15959,"E 33 St & 5 Ave",1,"9","Tue"
1.0894819531440736,15959,"E 43 St & 2 Ave",1,"9","Tue"
1.1561884970664977,15959,"Forsyth St & Canal St",1,"9","Tue"
1.1045564632415772,15959,"Great Jones St",1,"9","Tue"
1.0202177124023437,15959,"Sands St & Gold St",1,"9","Tue"
1.05540918302536,15959,"South St & Gouverneur Ln",1,"9","Tue"
1.166675615787506,15959,"W 20 St & 11 Ave",1,"9","Tue"
1.0202177124023437,15959,"Willoughby St & Fleet St",1,"9","Tue"
1.079672899723053,15960,"12 Ave & W 40 St",1,"9","Wed"
1.03191170835495,15960,"Bond St & Schermerhorn St",2,"9","Wed"
1.0160077314376832,15960,"Catherine St & Monroe St",1,"9","Wed"
1.0318021421432495,15960,"E 20 St & 2 Ave",1,"9","Wed"
1.0291394453048706,15960,"Fulton St & Grand Ave",1,"9","Wed"
1.0445558786392213,15960,"Fulton St & William St",1,"9","Wed"
1.029239101409912,15960,"Hudson St & Reade St",2,"9","Wed"
1.0483450064659119,15960,"W 25 St & 6 Ave",1,"9","Wed"
1.107470045566559,15960,"W 59 St & 10 Ave",1,"9","Wed"
1.0768194799423219,15961,"E 12 St & 3 Ave",1,"9","Thu"
1.072172818183899,15961,"E 39 St & 2 Ave",1,"9","Thu"
1.118351279258728,15961,"E 6 St & Avenue B",1,"9","Thu"
1.0261790585517883,15961,"Grand St & Greene St",2,"9","Thu"
1.0170594387054444,15961,"Henry St & Poplar St",1,"9","Thu"
1.0206890211105346,15961,"Lispenard St & Broadway",1,"9","Thu"
1.0554337701797485,15961,"W 33 St & 7 Ave",2,"9","Thu"
1.1145530858039856,15961,"W 37 St & 5 Ave",1,"9","Thu"
1.0617514090538025,15961,"W 56 St & 6 Ave",3,"9","Thu"
1.0170594387054444,15961,"Willoughby Ave & Hall St",1,"9","Thu"
1.1308135504722596,15962,"Broadway & W 24 St",3,"9","Fri"
1.058830892086029,15962,"Canal St & Rutgers St",1,"9","Fri"
1.0213078999519347,15962,"DeKalb Ave & Skillman St",1,"9","Fri"
1.1364855289459228,15962,"E 20 St & FDR Drive",1,"9","Fri"
1.1948919734954835,15962,"Mercer St & Spring St",1,"9","Fri"
1.0312077054977418,15962,"Old Fulton St",2,"9","Fri"
1.0213078999519347,15962,"S 3 St & Bedford Ave",1,"9","Fri"
1.1271094212532042,15962,"W 15 St & 7 Ave",1,"9","Fri"
1.068809048652649,15962,"Water - Whitehall Plaza",1,"9","Fri"
1.250248408794403,15962,"West St & Chambers St",2,"9","Fri"
1.1059882402420045,15963,"Broadway & W 36 St",1,"9","Sat"
1.0410199036598207,15963,"Centre St & Worth St",2,"9","Sat"
1.0485493865013122,15963,"Hudson St & Reade St",1,"9","Sat"
1.0632395277023314,15963,"Lafayette St & Jersey St",1,"9","Sat"
1.1395291757583619,15963,"MacDougal St & Prince St",1,"9","Sat"
1.0383562574386596,15963,"W 52 St & 5 Ave",1,"9","Sat"
1.1156579246520997,15963,"W Broadway & Spring St",1,"9","Sat"
1.1751626801490784,15964,"8 Ave & W 31 St",2,"9","Sun"
1.0564967074394227,15964,"8 Ave & W 33 St",1,"9","Sun"
1.0889433245658875,15964,"Lexington Ave & E 24 St",2,"9","Sun"
1.1937199273109436,15964,"Sullivan St & Washington Sq",1,"9","Sun"
1.1615398664474488,15964,"W 31 St & 7 Ave",1,"9","Sun"
1.108809694290161,15964,"W 52 St & 11 Ave",1,"9","Sun"
1.146295995235443,15965,"2 Ave & E 31 St",1,"9","Mon"
1.0432392749786377,15965,"E 20 St & Park Ave",1,"9","Mon"
1.0218458228111267,15965,"E 55 St & Lexington Ave",1,"9","Mon"
1.0288883924484253,15965,"Greenwich St & N Moore St",1,"9","Mon"
1.223771888256073,15965,"Lawrence St & Willoughby St",1,"9","Mon"
1.1057327575683593,15965,"MacDougal St & Washington Sq",1,"9","Mon"
1.1348609766960145,15965,"W 43 St & 6 Ave",2,"9","Mon"
1.159868604183197,15966,"Barclay St & Church St",1,"9","Tue"
1.11002659368515,15966,"E 20 St & FDR Drive",1,"9","Tue"
1.088776379108429,15966,"E 51 St & Lexington Ave",1,"9","Tue"
1.0859226832389832,15966,"E 58 St & 3 Ave",1,"9","Tue"
1.2692786903381348,15966,"Lafayette St & E 8 St",1,"9","Tue"
1.026753215789795,15966,"Metropolitan Ave & Bedford Ave",2,"9","Tue"
1.0661413469314576,15966,"Norfolk St & Broome St",1,"9","Tue"
1.1586062726974486,15966,"W 13 St & 6 Ave",2,"9","Tue"
1.0246791524887084,15966,"W 26 St & 10 Ave",1,"9","Tue"
1.1038882112503052,15966,"W 33 St & 7 Ave",2,"9","Tue"
1.1728414783477783,15966,"W 43 St & 6 Ave",1,"9","Tue"
1.034780487537384,15966,"Washington Square E",2,"9","Tue"
1.0933534288406372,15966,"Washington St & Gansevoort St",1,"9","Tue"
1.1254762654304504,15967,"Carmine St & 6 Ave",1,"9","Wed"
1.0659639644622803,15967,"E 31 St & 3 Ave",1,"9","Wed"
1.3082736673355102,15967,"E 43 St & Vanderbilt Ave",1,"9","Wed"
1.0460213737487793,15967,"Front St & Maiden Ln",1,"9","Wed"
1.0567432436943054,15967,"LaGuardia Pl & W 3 St",1,"9","Wed"
1.040733726501465,15967,"South St & Gouverneur Ln",1,"9","Wed"
1.1423241243362428,15967,"W 20 St & 8 Ave",2,"9","Wed"
1.1328599829673767,15967,"W 22 St & 10 Ave",1,"9","Wed"
1.0225850591659547,15968,"Bank St & Washington St",1,"9","Thu"
1.1790767569541931,15968,"Barrow St & Hudson St",1,"9","Thu"
1.089483721256256,15968,"Bayard St & Baxter St",1,"9","Thu"
1.1623142733573915,15968,"E 43 St & Vanderbilt Ave",1,"9","Thu"
1.0471874685287477,15968,"Greenwich Ave & Charles St",1,"9","Thu"
1.0436825261116027,15968,"Henry St & Atlantic Ave",1,"9","Thu"
1.043585024356842,15968,"Murray St & West St",1,"9","Thu"
1.1942379384040833,15968,"Pershing Square N",1,"9","Thu"
1.0510629124641417,15968,"Shevchenko Pl & E 6 St",1,"9","Thu"
1.1187304310798645,15968,"Sullivan St & Washington Sq",1,"9","Thu"
1.071970904827118,15968,"W 25 St & 6 Ave",1,"9","Thu"
1.0580886249542236,15969,"9 Ave & W 16 St",1,"9","Fri"
1.0464075088500977,15969,"Broadway & W 29 St",1,"9","Fri"
1.022382643699646,15969,"E 11 St & Broadway",1,"9","Fri"
1.0198578343391418,15969,"E 2 St & Avenue C",1,"9","Fri"
1.0257408399581909,15969,"E 5 St & Avenue C",1,"9","Fri"
1.0188556833267213,15969,"Lefferts Pl & Franklin Ave",1,"9","Fri"
1.0324310278892517,15969,"Lexington Ave & E 26 St",3,"9","Fri"
1.1437614669799805,15969,"MacDougal St & Washington Sq",1,"9","Fri"
1.2139607310295104,15969,"Mercer St & Bleecker St",1,"9","Fri"
1.0783415546417237,15969,"St Marks Pl & 1 Ave",1,"9","Fri"
1.0996303825378417,15969,"W 22 St & 8 Ave",2,"9","Fri"
1.026570975780487,15969,"W 37 St & 10 Ave",1,"9","Fri"
1.0887063579559326,15969,"Washington St & Gansevoort St",1,"9","Fri"
1.0383874564170836,15969,"Watts St & Greenwich St",1,"9","Fri"
1.2523261466026305,15969,"West St & Chambers St",1,"9","Fri"
1.021313950061798,15969,"York St & Jay St",1,"9","Fri"
1.0426807937622071,15970,"11 Ave & W 27 St",1,"9","Sat"
1.1268205633163453,15970,"Broadway & W 41 St",1,"9","Sat"
1.0456811752319335,15970,"Broadway & W 55 St",1,"9","Sat"
1.0519376850128175,15970,"Church St & Leonard St",1,"9","Sat"
1.1329029817581178,15970,"MacDougal St & Prince St",1,"9","Sat"
1.0329575629234313,15970,"S 3 St & Bedford Ave",1,"9","Sat"
1.2206483478546142,15970,"State St",2,"9","Sat"
1.066094084262848,15970,"W 11 St & 6 Ave",1,"9","Sat"
1.0308255667686463,15971,"Broadway & W 49 St",1,"9","Sun"
1.0713622407913208,15971,"E 39 St & 2 Ave",1,"9","Sun"
1.0159120621681212,15971,"Fulton St & Clermont Ave",1,"9","Sun"
1.1390290598869324,15971,"Mott St & Prince St",1,"9","Sun"
1.1750775752067566,15971,"Pershing Square N",1,"9","Sun"
1.0544113717079162,15971,"W 13 St & 5 Ave",1,"9","Sun"
1.0250685963630677,15972,"3 Ave & Schermerhorn St",1,"9","Mon"
1.0804913187026977,15972,"E 2 St & 2 Ave",1,"9","Mon"
1.0429972462654113,15972,"Flushing Ave & Carlton Ave",1,"9","Mon"
1.0238930940628053,15972,"Grand St & Havemeyer St",1,"9","Mon"
1.1050595841407775,15972,"MacDougal St & Washington Sq",1,"9","Mon"
1.07380433511734,15972,"South St & Whitehall St",1,"9","Mon"
1.2099497570991515,15972,"W 16 St & The High Line",1,"9","Mon"
1.186514093399048,15972,"W 4 St & 7 Ave S",1,"9","Mon"
1.0731160125732422,15973,"6 Ave & Canal St",1,"9","Tue"
1.069655881881714,15973,"Centre St & Chambers St",1,"9","Tue"
1.2109700837135315,15973,"Christopher St & Greenwich St",1,"9","Tue"
1.040201567173004,15973,"Harrison St & Hudson St",2,"9","Tue"
1.1092087540626525,15973,"Stanton St & Chrystie St",1,"9","Tue"
1.1205554933547974,15973,"W 43 St & 10 Ave",1,"9","Tue"
1.023359061717987,15973,"Warren St & Church St",1,"9","Tue"
1.0721834511756898,15974,"6 Ave & W 33 St",1,"9","Wed"
1.1205620670318603,15974,"Broadway & W 58 St",1,"9","Wed"
1.0198868012428284,15974,"Centre St & Worth St",1,"9","Wed"
1.0713009181022644,15974,"E 2 St & Avenue B",1,"9","Wed"
1.1913691773414612,15974,"E 20 St & FDR Drive",1,"9","Wed"
1.0332411971092224,15974,"E 51 St & Lexington Ave",1,"9","Wed"
1.0636688289642333,15974,"Mott St & Prince St",1,"9","Wed"
1.044175859928131,15974,"St Marks Pl & 1 Ave",1,"9","Wed"
1.093902995109558,15975,"1 Ave & E 30 St",1,"9","Thu"
1.0523017649650575,15975,"6 Ave & Canal St",2,"9","Thu"
1.038141161441803,15975,"Bond St & Schermerhorn St",1,"9","Thu"
1.0324358839988708,15975,"E 16 St & Irving Pl",1,"9","Thu"
1.019205385684967,15975,"Lafayette Ave & St James Pl",1,"9","Thu"
1.0378260884284973,15975,"Maiden Ln & Pearl St",1,"9","Thu"
1.0699049530029296,15975,"W 33 St & 7 Ave",1,"9","Thu"
1.1583428268432616,15975,"W Houston St & Hudson St",1,"9","Thu"
1.0688154463768005,15976,"6 Ave & Canal St",1,"9","Fri"
1.0980735487937927,15976,"9 Ave & W 16 St",2,"9","Fri"
1.1667014317512512,15976,"Broadway & W 24 St",1,"9","Fri"
1.1158685879707337,15976,"Carmine St & 6 Ave",1,"9","Fri"
1.0551303353309631,15976,"E 11 St & 2 Ave",1,"9","Fri"
1.08149840259552,15976,"E 39 St & 3 Ave",1,"9","Fri"
1.0816949424743652,15976,"Mott St & Prince St",1,"9","Fri"
1.0433784112930298,15976,"W 14 St & The High Line",2,"9","Fri"
1.115427463054657,15976,"W 26 St & 8 Ave",1,"9","Fri"
1.0925197610855102,15976,"W 56 St & 10 Ave",1,"9","Fri"
1.0316143779754638,15976,"Wythe Ave & Metropolitan Ave",1,"9","Fri"
1.1649846181869508,15977,"2 Ave & E 31 St",1,"9","Sat"
1.1962545433044434,15977,"Broadway & W 60 St",2,"9","Sat"
1.0327288365364076,15977,"E 14 St & Avenue B",1,"9","Sat"
1.0381670718193055,15977,"Grand St & Greene St",1,"9","Sat"
1.0394644317626953,15977,"Joralemon St & Adams St",1,"9","Sat"
1.151180688381195,15977,"South End Ave & Liberty St",1,"9","Sat"
1.0348463325500488,15977,"State St & Smith St",1,"9","Sat"
1.150302990913391,15978,"10 Ave & W 28 St",1,"9","Sun"
1.2515882048606872,15978,"Christopher St & Greenwich St",2,"9","Sun"
1.0482500066757203,15978,"Clinton Ave & Myrtle Ave",1,"9","Sun"
1.0386984205245973,15978,"Front St & Washington St",1,"9","Sun"
1.3044171781539917,15978,"Lawrence St & Willoughby St",1,"9","Sun"
1.1616296124458314,15978,"Perry St & Bleecker St",1,"9","Sun"
1.2075286498069764,15978,"State St",1,"9","Sun"
1.3007555651664733,15978,"W 22 St & 10 Ave",1,"9","Sun"
1.152101628303528,15978,"W 37 St & 5 Ave",1,"9","Sun"
1.1077392129898072,15978,"W Broadway & Spring St",1,"9","Sun"
1.0712391629219056,15979,"8 Ave & W 52 St",1,"9","Mon"
1.229719443321228,15979,"9 Ave & W 22 St",1,"9","Mon"
1.1006265201568604,15979,"E 6 St & Avenue B",1,"9","Mon"
1.095408893585205,15979,"Great Jones St",2,"9","Mon"
1.0756526598930358,15979,"Liberty St & Broadway",1,"9","Mon"
1.0291608276367188,15979,"Washington Square E",1,"9","Mon"
1.1973819365501404,15980,"Barrow St & Hudson St",1,"10","Tue"
1.0592113442420958,15980,"Greenwich St & N Moore St",1,"10","Tue"
1.0402104167938233,15980,"Lispenard St & Broadway",1,"10","Tue"
1.0643931350708007,15980,"Maiden Ln & Pearl St",2,"10","Tue"
1.165052282333374,15980,"Pershing Square S",1,"10","Tue"
1.190717442035675,15980,"W 18 St & 6 Ave",1,"10","Tue"
1.0829581756591797,15980,"W 33 St & 7 Ave",3,"10","Tue"
1.0634228372573853,15981,"1 Ave & E 18 St",1,"10","Wed"
1.1085229392051696,15981,"12 Ave & W 40 St",1,"10","Wed"
1.0574271426200867,15981,"8 Ave & W 33 St",1,"10","Wed"
1.239210744380951,15981,"E 16 St & 5 Ave",2,"10","Wed"
1.2618333330154419,15981,"E 17 St & Broadway",1,"10","Wed"
1.2772213525772094,15981,"Pershing Square S",1,"10","Wed"
1.0727982234954834,15981,"W 11 St & 6 Ave",1,"10","Wed"
1.1199745383262634,15982,"6 Ave & W 33 St",1,"10","Thu"
1.0273352203369142,15982,"Bialystoker Pl & Delancey St",1,"10","Thu"
1.1609809827804565,15982,"Broadway & W 60 St",2,"10","Thu"
1.0471704287528991,15982,"DeKalb Ave & Hudson Ave",2,"10","Thu"
1.1456247339248657,15982,"E 11 St & 1 Ave",2,"10","Thu"
1.2648337836265564,15982,"E 16 St & 5 Ave",1,"10","Thu"
1.0565499668121339,15982,"E 2 St & Avenue B",1,"10","Thu"
1.0366369428634643,15982,"E 20 St & 2 Ave",1,"10","Thu"
1.0787401604652405,15982,"E 47 St & 2 Ave",1,"10","Thu"
1.05996253156662,15982,"Greenwich St & N Moore St",1,"10","Thu"
1.090171426296234,15982,"Pearl St & Hanover Square",1,"10","Thu"
1.032469754219055,15982,"St James Pl & Oliver St",1,"10","Thu"
1.0667432703971862,15982,"W 43 St & 10 Ave",1,"10","Thu"
1.086939386844635,15982,"William St & Pine St",1,"10","Thu"
1.069690085887909,15983,"1 Ave & E 44 St",1,"10","Fri"
1.390061674594879,15983,"Broadway & E 14 St",1,"10","Fri"
1.1151403794288635,15983,"Christopher St & Greenwich St",1,"10","Fri"
1.05545094871521,15983,"Henry St & Atlantic Ave",1,"10","Fri"
1.0317925238609313,15983,"Lispenard St & Broadway",2,"10","Fri"
1.3268876080513001,15983,"Pershing Square N",2,"10","Fri"
1.1259094295501708,15983,"Sullivan St & Washington Sq",1,"10","Fri"
1.108612283229828,15983,"W 22 St & 8 Ave",1,"10","Fri"
1.127274531364441,15983,"W 39 St & 9 Ave",1,"10","Fri"
1.0930432186126708,15984,"Centre St & Chambers St",3,"10","Sat"
1.0405818409919738,15984,"E 51 St & Lexington Ave",1,"10","Sat"
1.0316891222000122,15984,"Reade St & Broadway",1,"10","Sat"
1.031753638267517,15984,"St James Pl & Pearl St",1,"10","Sat"
1.03602986907959,15984,"W 37 St & 10 Ave",1,"10","Sat"
1.2280091881752013,15985,"8 Ave & W 31 St",1,"10","Sun"
1.0671460976600646,15985,"8 Ave & W 33 St",1,"10","Sun"
1.168276397228241,15985,"Christopher St & Greenwich St",1,"10","Sun"
1.0464855823516845,15985,"Lexington Ave & E 26 St",1,"10","Sun"
1.2038515901565552,15985,"W 18 St & 6 Ave",2,"10","Sun"
1.0936455979347228,15985,"W 22 St & 8 Ave",1,"10","Sun"
1.354634108543396,15986,"Cleveland Pl & Spring St",1,"10","Mon"
1.0344375104904175,15986,"E 20 St & 2 Ave",1,"10","Mon"
1.3721783323287964,15986,"E 33 St & 1 Ave",1,"10","Mon"
1.0749281582832337,15986,"E 4 St & 2 Ave",1,"10","Mon"
1.060380133152008,15986,"Franklin St & W Broadway",1,"10","Mon"
1.1095943298339843,15986,"LaGuardia Pl & W 3 St",1,"10","Mon"
1.298327597618103,15986,"Lawrence St & Willoughby St",1,"10","Mon"
1.0437189044952393,15986,"Lexington Ave & E 26 St",2,"10","Mon"
1.2257751603126525,15986,"W 18 St & 6 Ave",2,"10","Mon"
1.1928153495788574,15986,"West St & Chambers St",2,"10","Mon"
1.0490510473251342,15987,"11 Ave & W 27 St",1,"10","Tue"
1.0741561555862427,15987,"9 Ave & W 14 St",1,"10","Tue"
1.1358808574676513,15987,"Bayard St & Baxter St",1,"10","Tue"
1.070096594810486,15987,"Broadway & W 49 St",1,"10","Tue"
1.0320943250656127,15987,"Duffield St & Willoughby St",1,"10","Tue"
1.2990503225326537,15987,"E 16 St & 5 Ave",1,"10","Tue"
1.2654525952339173,15987,"E 33 St & 1 Ave",1,"10","Tue"
1.0651224365234375,15987,"E 7 St & Avenue A",1,"10","Tue"
1.0602561712265015,15987,"Forsyth St & Broome St",2,"10","Tue"
1.0376877446174622,15987,"Lispenard St & Broadway",1,"10","Tue"
1.0373451943397523,15987,"Park Pl & Church St",1,"10","Tue"
1.4394579186439513,15987,"State St",1,"10","Tue"
1.1131745238304138,15987,"W 20 St & 11 Ave",1,"10","Tue"
1.0588403663635253,15987,"Washington Square E",1,"10","Tue"
1.0315906119346618,15988,"Bond St & Schermerhorn St",1,"10","Wed"
1.062348864555359,15988,"Centre St & Chambers St",1,"10","Wed"
1.219771740913391,15988,"W 59 St & 10 Ave",1,"10","Wed"
1.076271529197693,15988,"Washington Pl & Broadway",2,"10","Wed"
1.042816010951996,15988,"Washington Square E",1,"10","Wed"
1.150323676109314,15988,"West St & Chambers St",1,"10","Wed"
1.040687789440155,15989,"11 Ave & W 27 St",1,"10","Thu"
1.0448059258460998,15989,"E 51 St & 1 Ave",1,"10","Thu"
1.0416477246284486,15989,"W 14 St & The High Line",1,"10","Thu"
1.0488764815330505,15989,"W 49 St & 8 Ave",1,"10","Thu"
1.1160102744102478,15990,"Christopher St & Greenwich St",1,"10","Fri"
1.0385302820205689,15990,"E 11 St & 2 Ave",1,"10","Fri"
1.229558371067047,15990,"E 17 St & Broadway",1,"10","Fri"
1.067890706539154,15990,"E 37 St & Lexington Ave",1,"10","Fri"
1.26117404794693,15990,"E 53 St & Lexington Ave",2,"10","Fri"
1.0602402448654176,15990,"Kent Ave & S 11 St",1,"10","Fri"
1.0700140013694763,15990,"Mott St & Prince St",1,"10","Fri"
1.1003561973571778,15990,"W 20 St & 7 Ave",1,"10","Fri"
1.097728066444397,15991,"1 Ave & E 15 St",1,"10","Sat"
1.038514115333557,15991,"6 Ave & Canal St",1,"10","Sat"
1.100525405883789,15991,"Cleveland Pl & Spring St",1,"10","Sat"
1.0288254637718202,15991,"Columbia Heights & Cranberry St",1,"10","Sat"
1.0288254637718202,15991,"E 59 St & Sutton Pl",1,"10","Sat"
1.0508261613845826,15991,"Howard St & Centre St",1,"10","Sat"
1.0295151190757752,15991,"Lispenard St & Broadway",1,"10","Sat"
