predict,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,residual
7699.020432404763,313,3,1438153200000,7573,632,1,1,0,1,d,c,14160,,,0,,,,-126.02043240476269
5891.157302639967,314,3,1438153200000,5417,546,1,1,0,1,a,a,3560,10,2001,1,31,2013,"Feb,May,Aug,Nov",-474.1573026399674
4589.387506894356,315,3,1438153200000,4819,452,1,1,0,1,a,c,38710,4,2013,0,,,,229.6124931056438
7315.6108131330075,317,3,1438153200000,5932,571,1,1,0,0,d,a,3140,7,2013,1,14,2011,"Jan,Apr,Jul,Oct",-1383.6108131330075
12274.59128384996,342,3,1438153200000,13114,886,1,1,0,0,d,c,15770,,,1,40,2014,"Jan,Apr,Jul,Oct",839.4087161500393
5637.548924319035,345,3,1438153200000,5316,528,1,1,0,0,a,a,120,,,1,22,2012,"Jan,Apr,Jul,Oct",-321.548924319035
7281.034300319439,346,3,1438153200000,7709,644,1,1,0,1,a,c,8090,,,0,,,,427.96569968056065
8446.351009003407,348,3,1438153200000,10089,775,1,1,0,0,a,a,16490,,,1,22,2012,"Jan,Apr,Jul,Oct",1642.648990996593
7221.502304604797,350,3,1438153200000,8127,535,1,1,0,1,d,a,8880,,,1,14,2011,"Jan,Apr,Jul,Oct",905.4976953952028
7194.837700925356,352,3,1438153200000,6584,550,1,1,0,1,d,c,6360,,,1,40,2012,"Mar,Jun,Sept,Dec",-610.8377009253563
7136.469300463385,360,3,1438153200000,7971,757,1,1,0,1,a,a,2040,6,2007,0,,,,834.5306995366154
10704.626376621014,362,3,1438153200000,10191,1219,1,1,0,1,c,c,340,,,0,,,,-513.6263766210141
7629.57286607433,364,3,1438153200000,6250,687,1,1,0,1,a,c,13620,,,1,10,2014,"Mar,Jun,Sept,Dec",-1379.5728660743298
7466.54049437452,370,3,1438153200000,7145,546,1,1,0,1,d,a,8250,10,2000,1,31,2009,"Jan,Apr,Jul,Oct",-321.54049437451977
8721.713168821818,381,3,1438153200000,9999,941,1,1,0,1,a,a,1800,11,2006,1,5,2013,"Feb,May,Aug,Nov",1277.2868311781822
6919.011134735829,382,3,1438153200000,8646,619,1,1,0,1,c,c,26130,11,2002,0,,,,1726.9888652641712
16147.881943575627,383,3,1438153200000,16739,1924,1,1,0,1,a,c,350,,,0,,,,591.1180564243732
9177.162355534321,384,3,1438153200000,10341,1019,1,1,0,1,a,c,130,,,1,14,2011,"Jan,Apr,Jul,Oct",1163.8376444656787
8739.871850721127,385,3,1438153200000,9249,768,1,1,0,0,d,a,4580,9,2007,0,,,,509.128149278873
7668.016428105122,397,3,1438153200000,7225,808,1,1,0,1,a,c,130,,,1,27,2013,"Feb,May,Aug,Nov",-443.01642810512203
6402.409131131655,398,3,1438153200000,6270,612,1,1,0,1,c,c,1540,,,1,1,2012,"Jan,Apr,Jul,Oct",-132.40913113165516
10939.235679737812,400,3,1438153200000,10147,1280,1,1,0,1,a,a,70,11,2004,1,14,2011,"Jan,Apr,Jul,Oct",-792.2356797378125
8385.77726869989,401,3,1438153200000,9001,725,1,1,0,1,a,c,9200,10,2009,1,14,2012,"Jan,Apr,Jul,Oct",615.2227313001094
7596.9222557764115,402,3,1438153200000,6809,625,1,1,0,1,c,c,5830,9,2011,1,13,2010,"Jan,Apr,Jul,Oct",-787.9222557764115
4983.68732305575,405,3,1438153200000,4589,470,1,1,0,1,a,a,1080,4,2008,1,14,2011,"Jan,Apr,Jul,Oct",-394.6873230557503
8060.059359319097,406,3,1438153200000,8266,563,1,1,0,1,d,c,8240,3,2001,1,10,2013,"Feb,May,Aug,Nov",205.94064068090302
6115.076482436209,414,3,1438153200000,6684,458,1,1,0,1,d,c,6210,,,1,1,2013,"Jan,Apr,Jul,Oct",568.9235175637914
6907.309741578585,417,3,1438153200000,6782,659,1,1,0,1,a,c,840,,,1,10,2014,"Jan,Apr,Jul,Oct",-125.30974157858509
10702.24886470247,421,3,1438153200000,11965,1113,1,1,0,1,c,c,3530,6,2012,1,35,2012,"Mar,Jun,Sept,Dec",1262.7511352975307
6997.8366831462445,428,3,1438153200000,7202,542,1,1,0,0,d,a,2960,12,2014,1,23,2015,"Mar,Jun,Sept,Dec",204.16331685375553
15387.165940515286,432,3,1438153200000,14510,1804,1,1,0,1,a,a,810,5,2013,0,,,,-877.1659405152859
3759.838108740336,435,3,1438153200000,3301,363,1,1,0,1,a,a,910,,,0,,,,-458.8381087403359
6590.308190904147,436,3,1438153200000,5681,576,1,1,0,1,d,a,2300,,,0,,,,-909.3081909041466
6903.484623625463,439,3,1438153200000,6624,789,1,1,0,1,a,a,1350,9,2009,0,,,,-279.4846236254634
10573.656799427754,445,3,1438153200000,9298,1316,1,1,0,1,a,a,240,,,0,,,,-1275.6567994277539
11815.602931014782,450,3,1438153200000,12005,1171,1,1,0,0,c,a,5780,11,1994,1,10,2014,"Mar,Jun,Sept,Dec",189.39706898521763
7304.421971670872,456,3,1438153200000,6023,807,1,1,0,1,a,c,140,,,0,,,,-1281.4219716708722
6303.023277393131,457,3,1438153200000,5564,437,1,1,0,0,d,c,13140,,,1,31,2013,"Jan,Apr,Jul,Oct",-739.0232773931311
7260.466884366757,461,3,1438153200000,6176,521,1,1,0,0,d,c,1790,7,2013,1,40,2013,"Jan,Apr,Jul,Oct",-1084.4668843667569
14184.955510966069,470,3,1438153200000,13220,1644,1,1,0,1,a,c,50,,,0,,,,-964.9555109660687
7780.57107310701,476,3,1438153200000,6431,657,1,1,0,1,d,a,8300,9,2006,0,,,,-1349.5710731070103
6289.47356956411,477,3,1438153200000,7473,468,1,1,0,0,d,a,770,7,2010,1,35,2010,"Jan,Apr,Jul,Oct",1183.5264304358898
11646.185159317738,479,3,1438153200000,13702,1376,1,1,0,1,a,a,320,12,2005,1,9,2011,"Feb,May,Aug,Nov",2055.814840682262
8348.92132373113,482,3,1438153200000,8478,873,1,1,0,1,c,a,2550,10,2005,0,,,,129.07867626886946
9897.082648925072,490,3,1438153200000,8732,1075,1,1,0,0,a,a,660,4,2013,1,40,2014,"Jan,Apr,Jul,Oct",-1165.0826489250721
8795.045423112399,496,3,1438153200000,7918,748,1,1,0,1,d,c,2780,6,2015,0,,,,-877.0454231123986
6987.669808998293,504,3,1438153200000,6050,754,1,1,0,1,c,c,820,,,0,,,,-937.6698089982929
15859.749011627919,513,3,1438153200000,18350,1896,1,1,0,1,a,a,400,8,2013,0,,,,2490.2509883720813
7642.680610231644,514,3,1438153200000,7532,701,1,1,0,0,c,c,1200,7,2012,1,27,2012,"Jan,Apr,Jul,Oct",-110.6806102316441
7276.929877154118,516,3,1438153200000,6702,723,1,1,0,1,a,c,20,,,1,35,2010,"Mar,Jun,Sept,Dec",-574.929877154118
7222.744515530354,518,3,1438153200000,6643,515,1,1,0,0,d,c,3330,3,2015,1,13,2010,"Jan,Apr,Jul,Oct",-579.744515530354
8523.992633871323,524,3,1438153200000,8971,811,1,1,0,1,a,c,40860,9,2013,0,,,,447.00736612867695
8742.233025125748,529,3,1438153200000,8296,712,1,1,0,1,d,c,12920,9,2012,0,,,,-446.2330251257481
8581.910034142024,535,3,1438153200000,8028,863,1,1,0,1,a,a,3570,4,2007,0,,,,-553.9100341420235
8593.715815029627,536,3,1438153200000,8685,758,1,1,0,1,a,c,4700,9,2002,1,31,2013,"Feb,May,Aug,Nov",91.28418497037273
10754.148193202502,545,3,1438153200000,12181,934,1,1,0,1,a,c,5020,5,2006,1,18,2014,"Feb,May,Aug,Nov",1426.8518067974983
4786.098802484161,548,3,1438153200000,5163,380,1,1,0,1,d,c,3760,2,2009,0,,,,376.90119751583916
5179.499423883444,549,3,1438153200000,5195,519,1,1,0,1,a,c,2330,,,0,,,,15.500576116555749
5030.6810212652745,550,3,1438153200000,5961,420,1,1,0,1,d,c,50,6,2015,0,,,,930.3189787347255
8504.99982973147,552,3,1438153200000,9692,760,1,1,0,1,a,a,4260,7,2008,1,37,2009,"Jan,Apr,Jul,Oct",1187.0001702685295
7053.436052396482,554,3,1438153200000,7100,764,1,1,0,1,c,c,1200,,,0,,,,46.56394760351759
5703.594000570065,555,3,1438153200000,5000,448,1,1,0,0,d,a,1560,1,2014,1,10,2013,"Mar,Jun,Sept,Dec",-703.594000570065
17633.25073056627,562,3,1438153200000,17137,2878,1,1,0,1,b,c,1210,,,0,,,,-496.25073056626934
6287.309425017385,564,3,1438153200000,6114,475,1,1,0,1,d,c,6540,,,1,14,2013,"Jan,Apr,Jul,Oct",-173.30942501738537
5687.129219673163,566,3,1438153200000,5330,523,1,1,0,1,a,a,3620,,,1,40,2013,"Jan,Apr,Jul,Oct",-357.1292196731629
7880.11286676634,572,3,1438153200000,7356,560,1,1,0,1,d,c,9230,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",-524.1128667663397
8393.230580083615,574,3,1438153200000,10831,726,1,1,0,0,d,a,4400,,,0,,,,2437.7694199163852
6027.882279865033,575,3,1438153200000,6614,552,1,1,0,0,a,a,960,5,2008,1,13,2010,"Jan,Apr,Jul,Oct",586.1177201349674
8431.070278577095,579,3,1438153200000,8186,802,1,1,0,1,c,a,20970,11,2012,0,,,,-245.07027857709545
4378.115657053477,583,3,1438153200000,4649,438,1,1,0,1,a,a,2640,11,2002,0,,,,270.88434294652325
5080.87797679711,592,3,1438153200000,4313,516,1,1,0,1,a,a,2540,6,2005,0,,,,-767.87797679711
11233.287697486168,593,3,1438153200000,9924,1186,1,1,0,1,a,c,33060,3,2010,0,,,,-1309.2876974861683
14285.375360063797,595,3,1438153200000,13934,1592,1,1,0,1,c,c,1130,6,2015,0,,,,-351.3753600637974
7051.419743589646,597,3,1438153200000,6087,793,1,1,0,1,a,a,150,9,2008,1,1,2012,"Mar,Jun,Sept,Dec",-964.4197435896458
7750.478747300393,613,3,1438153200000,6565,917,1,1,0,1,c,a,250,6,2007,1,14,2011,"Jan,Apr,Jul,Oct",-1185.4787473003926
7640.52921771217,617,3,1438153200000,7725,636,1,1,0,1,a,c,8940,,,1,9,2011,"Jan,Apr,Jul,Oct",84.47078228782993
6280.988815240151,618,3,1438153200000,8023,502,1,1,0,1,d,c,9910,,,0,,,,1742.0111847598491
6495.104000530726,625,3,1438153200000,6492,623,1,1,0,1,a,a,1170,4,2011,1,22,2012,"Feb,May,Aug,Nov",-3.104000530725898
6926.191045783049,627,3,1438153200000,7705,676,1,1,0,1,c,c,3970,3,2010,0,,,,778.808954216951
7286.265134527868,628,3,1438153200000,6633,731,1,1,0,1,a,c,2180,,,0,,,,-653.2651345278682
8221.534502021557,636,3,1438153200000,9937,899,1,1,0,0,c,a,720,10,2004,1,13,2010,"Jan,Apr,Jul,Oct",1715.4654979784427
12778.201634041554,645,3,1438153200000,13387,1443,1,1,0,0,a,a,90,,,1,45,2009,"Feb,May,Aug,Nov",608.7983659584461
7296.838167480713,651,3,1438153200000,7424,877,1,1,0,1,a,a,200,,,0,,,,127.16183251928669
6900.576271049267,652,3,1438153200000,7849,664,1,1,0,1,a,a,20390,,,0,,,,948.4237289507328
8955.49580117274,655,3,1438153200000,10072,731,1,1,0,1,d,c,960,11,2012,1,5,2013,"Feb,May,Aug,Nov",1116.5041988272606
9976.716308757252,668,3,1438153200000,9374,1100,1,1,0,1,c,a,1270,9,2010,0,,,,-602.7163087572517
7972.916673861033,678,3,1438153200000,7789,751,1,1,0,1,c,a,3250,,,1,40,2011,"Jan,Apr,Jul,Oct",-183.9166738610329
8072.367779336459,683,3,1438153200000,8559,796,1,1,0,1,a,a,2850,7,2014,0,,,,486.6322206635414
6345.781514249331,685,3,1438153200000,7059,586,1,1,0,1,a,a,650,11,2013,1,37,2009,"Jan,Apr,Jul,Oct",713.2184857506691
8588.975002370364,687,3,1438153200000,9826,736,1,1,0,1,d,c,2770,,,0,,,,1237.0249976296363
6035.135324768311,692,3,1438153200000,6426,691,1,1,0,1,a,a,40,8,2001,0,,,,390.86467523168903
8750.966188385672,696,3,1438153200000,9778,968,1,1,0,1,a,c,430,,,0,,,,1027.0338116143284
3341.334219984299,703,3,1438153200000,3484,353,1,1,0,1,a,a,80,6,2005,0,,,,142.66578001570088
7447.61690738011,721,3,1438153200000,7787,676,1,1,0,1,a,c,3590,9,2012,1,22,2012,"Mar,Jun,Sept,Dec",339.3830926198898
8783.472490749842,723,3,1438153200000,10112,658,1,1,0,1,d,c,5650,9,2008,1,5,2013,"Feb,May,Aug,Nov",1328.527509250158
10211.448912076241,729,3,1438153200000,11241,1016,1,1,0,1,c,c,8980,6,2011,0,,,,1029.551087923759
9835.254350713974,731,3,1438153200000,9860,923,1,1,0,1,a,a,15270,,,1,10,2014,"Jan,Apr,Jul,Oct",24.745649286025582
4595.918225816971,734,3,1438153200000,5155,439,1,1,0,1,a,a,220,,,1,36,2013,"Mar,Jun,Sept,Dec",559.0817741830288
6327.138460196144,735,3,1438153200000,5604,537,1,1,0,1,d,c,1920,4,2005,0,,,,-723.1384601961436
7697.723569236285,738,3,1438153200000,7997,619,1,1,0,1,d,c,5980,10,2005,0,,,,299.2764307637153
6904.565163693911,740,3,1438153200000,8074,567,1,1,0,1,d,a,6400,3,2014,0,,,,1169.434836306089
7561.763718835598,747,3,1438153200000,8961,675,1,1,0,1,c,c,45740,8,2008,0,,,,1399.2362811644016
5466.707352779395,749,3,1438153200000,4757,548,1,1,0,1,a,a,3410,8,2011,1,14,2015,"Jan,Apr,Jul,Oct",-709.7073527793946
4841.652573547846,752,3,1438153200000,5636,430,1,1,0,1,a,a,970,3,2013,1,31,2013,"Feb,May,Aug,Nov",794.3474264521537
8093.40799101401,753,3,1438153200000,7763,669,1,1,0,1,d,c,540,11,2012,1,35,2010,"Mar,Jun,Sept,Dec",-330.4079910140099
6632.132290891892,763,3,1438153200000,6761,560,1,1,0,1,d,c,32240,3,2010,0,,,,128.8677091081081
4587.720304064042,770,3,1438153200000,5708,517,1,1,0,1,a,c,100,4,2015,0,,,,1120.2796959359584
6399.061648658997,773,3,1438153200000,5926,753,1,1,0,1,a,a,200,,,0,,,,-473.061648658997
8140.215638570076,775,3,1438153200000,9297,577,1,1,0,0,d,c,6970,12,2005,1,22,2011,"Jan,Apr,Jul,Oct",1156.7843614299236
7542.725371233708,778,3,1438153200000,6919,796,1,1,0,0,a,a,340,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",-623.7253712337078
5773.461163952536,781,3,1438153200000,5108,652,1,1,0,1,a,a,630,4,2007,0,,,,-665.4611639525356
7485.234632901436,783,3,1438153200000,6916,621,1,1,0,1,d,c,15490,,,0,,,,-569.2346329014363
8189.37526064325,792,3,1438153200000,7756,669,1,1,0,1,d,a,17280,10,2009,1,18,2011,"Feb,May,Aug,Nov",-433.37526064324993
5769.099950514323,793,3,1438153200000,5823,485,1,1,0,1,d,a,2710,7,2006,0,,,,53.9000494856773
5377.574816815144,797,3,1438153200000,5014,458,1,1,0,0,a,a,2090,10,2012,1,40,2014,"Jan,Apr,Jul,Oct",-363.574816815144
7139.115503422505,805,3,1438153200000,6605,551,1,1,0,0,d,a,24770,10,2011,1,10,2014,"Mar,Jun,Sept,Dec",-534.1155034225048
9478.389854870326,807,3,1438153200000,10248,964,1,1,0,1,a,a,3870,4,2008,0,,,,769.6101451296745
8528.192056588417,809,3,1438153200000,10889,817,1,1,0,1,a,a,12770,10,2000,0,,,,2360.8079434115825
6093.594850495047,811,3,1438153200000,4334,701,1,1,0,1,a,a,410,9,2012,0,,,,-1759.5948504950466
6341.789174429661,815,3,1438153200000,6604,583,1,1,0,0,a,a,590,1,1900,1,40,2014,"Jan,Apr,Jul,Oct",262.2108255703388
21351.76650815416,817,3,1438153200000,21556,2872,1,1,0,1,a,a,140,3,2006,0,,,,204.23349184584004
12046.606586984879,820,3,1438153200000,12401,1063,1,1,0,0,a,c,1650,,,1,40,2014,"Jan,Apr,Jul,Oct",354.39341301512104
7447.6356464247765,822,3,1438153200000,9128,663,1,1,0,1,a,c,410,11,2010,1,48,2010,"Mar,Jun,Sept,Dec",1680.3643535752235
6268.5433493774,825,3,1438153200000,5633,598,1,1,0,0,a,a,380,5,2011,1,40,2014,"Jan,Apr,Jul,Oct",-635.5433493773999
7741.954833738095,826,3,1438153200000,9060,699,1,1,0,1,a,c,7980,6,2005,0,,,,1318.0451662619053
7633.03590133,830,3,1438153200000,8062,641,1,1,0,1,a,c,6320,,,1,5,2011,"Jan,Apr,Jul,Oct",428.96409866999966
7619.737922273165,832,3,1438153200000,8099,582,1,1,0,1,d,a,5070,,,1,45,2009,"Feb,May,Aug,Nov",479.26207772683483
4599.956211737877,839,3,1438153200000,4616,559,1,1,0,1,c,a,240,1,2015,0,,,,16.04378826212269
4543.353981904274,845,3,1438153200000,5313,321,1,1,0,1,d,a,7860,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",769.6460180957256
7090.625190488583,864,3,1438153200000,5535,679,1,1,0,0,a,a,1020,10,2012,1,45,2009,"Feb,May,Aug,Nov",-1555.625190488583
6059.53837006498,867,3,1438153200000,5938,501,1,1,0,1,d,c,21810,9,2012,0,,,,-121.53837006497997
10271.989196948296,877,3,1438153200000,8508,1054,1,1,0,1,a,c,29190,,,0,,,,-1763.989196948296
8373.376259043402,878,3,1438153200000,9239,738,1,1,0,1,d,c,1100,12,2014,0,,,,865.6237409565983
8380.088940672165,884,3,1438153200000,7361,656,1,1,0,0,d,c,7550,,,0,,,,-1019.0889406721653
6285.947126343435,885,3,1438153200000,6060,723,1,1,0,1,a,a,480,12,2005,0,,,,-225.94712634343523
5209.640797428376,889,3,1438153200000,4606,425,1,1,0,1,d,a,18670,12,2005,0,,,,-603.6407974283757
7516.846483341938,893,3,1438153200000,7628,839,1,1,0,0,a,a,130,,,1,1,2013,"Jan,Apr,Jul,Oct",111.15351665806156
8387.45225148607,894,3,1438153200000,9551,999,1,1,0,1,a,a,190,11,2012,0,,,,1163.5477485139309
10001.372191838509,895,3,1438153200000,11259,922,1,1,0,0,a,c,4150,,,0,,,,1257.627808161491
9646.895532182938,896,3,1438153200000,7283,1100,1,1,0,1,a,c,170,9,2012,0,,,,-2363.895532182938
3859.4642308573784,897,3,1438153200000,3498,337,1,1,0,1,c,c,3290,1,2007,1,5,2013,"Feb,May,Aug,Nov",-361.4642308573784
6369.734185836798,899,3,1438153200000,5524,521,1,1,0,1,d,a,2590,,,1,13,2010,"Jan,Apr,Jul,Oct",-845.7341858367981
5199.584322832114,901,3,1438153200000,6562,528,1,1,0,1,a,c,3170,4,2014,0,,,,1362.4156771678863
5834.303426377064,902,3,1438153200000,4842,550,1,1,0,0,a,a,310,5,2015,1,40,2014,"Jan,Apr,Jul,Oct",-992.3034263770642
11173.886804155594,903,3,1438153200000,13460,877,1,1,0,0,d,c,7290,9,2014,0,,,,2286.1131958444057
7274.62988643959,910,3,1438153200000,6523,539,1,1,0,1,d,c,12480,,,1,1,2013,"Jan,Apr,Jul,Oct",-751.6298864395903
9015.03916542936,911,3,1438153200000,10431,838,1,1,0,1,a,c,16490,,,0,,,,1415.9608345706401
10169.594571195132,914,3,1438153200000,9910,1010,1,1,0,1,c,c,2640,4,2011,1,22,2012,"Mar,Jun,Sept,Dec",-259.5945711951317
6322.476180843598,916,3,1438153200000,6096,737,1,1,0,1,a,a,90,11,2012,0,,,,-226.47618084359783
7687.545062832123,919,3,1438153200000,6315,704,1,1,0,0,a,a,2620,,,1,45,2009,"Feb,May,Aug,Nov",-1372.5450628321232
8181.352322175688,921,3,1438153200000,8649,949,1,1,0,1,a,a,840,9,2006,0,,,,467.64767782431227
7220.803508542067,929,3,1438153200000,6487,662,1,1,0,1,a,c,4820,9,2013,0,,,,-733.803508542067
8469.374490372425,932,3,1438153200000,8830,778,1,1,0,0,a,a,15700,,,1,13,2010,"Jan,Apr,Jul,Oct",360.6255096275745
6984.582626752144,943,3,1438153200000,6970,571,1,1,0,1,d,c,18020,,,0,,,,-14.582626752144279
5136.41003140021,949,3,1438153200000,6086,546,1,1,0,1,a,a,870,3,2006,0,,,,949.5899685997902
7930.076835237032,951,3,1438153200000,7835,619,1,1,0,1,d,c,710,,,1,40,2011,"Jan,Apr,Jul,Oct",-95.07683523703236
6596.360088519341,952,3,1438153200000,6522,512,1,1,0,0,d,c,6300,10,2013,0,,,,-74.36008851934093
4291.781024895197,956,3,1438153200000,3172,399,1,1,0,1,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov",-1119.7810248951973
4415.661837659365,958,3,1438153200000,3755,482,1,1,0,1,a,a,440,11,2013,0,,,,-660.6618376593651
7501.687157921082,969,3,1438153200000,4899,763,1,1,0,0,a,c,600,11,1999,1,10,2013,"Jan,Apr,Jul,Oct",-2602.687157921082
3910.489573292023,972,3,1438153200000,3500,354,1,1,0,1,a,a,14960,,,0,,,,-410.4895732920231
8810.06679110933,973,3,1438153200000,6838,737,1,1,0,1,d,c,330,,,1,28,2012,"Jan,Apr,Jul,Oct",-1972.0667911093296
14773.142478100544,974,3,1438153200000,14011,1699,1,1,0,0,a,a,150,3,2011,1,40,2014,"Jan,Apr,Jul,Oct",-762.1424781005444
8009.196335427052,975,3,1438153200000,7823,684,1,1,0,1,a,c,9630,,,1,14,2011,"Jan,Apr,Jul,Oct",-186.19633542705196
5334.836284271962,977,3,1438153200000,5094,519,1,1,0,0,a,a,520,9,2005,1,13,2010,"Jan,Apr,Jul,Oct",-240.83628427196163
8366.989623598343,982,3,1438153200000,9492,729,1,1,0,1,d,a,21930,,,0,,,,1125.0103764016567
8950.063987753874,985,3,1438153200000,10186,862,1,1,0,0,c,c,490,5,2007,1,13,2010,"Jan,Apr,Jul,Oct",1235.9360122461258
6525.903110913521,990,3,1438153200000,7003,538,1,1,0,1,d,a,20930,,,0,,,,477.09688908647877
9037.631093106753,1007,3,1438153200000,8479,856,1,1,0,1,c,c,4180,9,2012,0,,,,-558.6310931067528
11114.547496042735,1010,3,1438153200000,10925,862,1,1,0,1,d,c,4610,6,2010,1,18,2010,"Feb,May,Aug,Nov",-189.54749604273456
9238.51501097489,1014,3,1438153200000,10608,1035,1,1,0,1,a,c,210,,,1,31,2013,"Jan,Apr,Jul,Oct",1369.4849890251098
5735.031005434281,1016,3,1438153200000,5589,510,1,1,0,1,c,c,550,,,1,35,2010,"Mar,Jun,Sept,Dec",-146.03100543428081
7580.305362961775,1017,3,1438153200000,6399,906,1,1,0,1,c,a,110,11,2008,0,,,,-1181.3053629617752
8977.327876403517,1021,3,1438153200000,8570,977,1,1,0,1,a,a,1080,5,2011,0,,,,-407.3278764035167
10440.503665737397,1032,3,1438153200000,9587,875,1,1,0,1,d,c,270,2,2013,1,40,2012,"Jan,Apr,Jul,Oct",-853.5036657373967
11722.541244081742,1033,3,1438153200000,14694,1240,1,1,0,1,a,a,7680,3,2006,0,,,,2971.4587559182582
6462.276460758931,1038,3,1438153200000,5856,516,1,1,0,0,d,a,17290,10,2013,0,,,,-606.2764607589306
12434.8061730187,1045,3,1438153200000,11185,1307,1,1,0,1,a,c,26990,12,2013,0,,,,-1249.8061730187
9137.609694316572,1053,3,1438153200000,10235,1025,1,1,0,1,a,a,1710,7,2015,0,,,,1097.3903056834279
6692.037037930972,1057,3,1438153200000,6312,575,1,1,0,1,d,c,3230,11,2011,0,,,,-380.03703793097156
7007.931468151099,1058,3,1438153200000,7467,673,1,1,0,1,a,c,180,,,1,35,2010,"Mar,Jun,Sept,Dec",459.06853184890133
10722.769223741776,1059,3,1438153200000,10134,1136,1,1,0,1,c,a,3380,4,2013,0,,,,-588.7692237417759
5334.160152516848,1063,3,1438153200000,4906,506,1,1,0,1,a,c,6250,,,0,,,,-428.16015251684803
5766.228943578488,1065,3,1438153200000,4611,521,1,1,0,0,a,a,1290,,,1,35,2011,"Mar,Jun,Sept,Dec",-1155.2289435784878
7135.067481807953,1067,3,1438153200000,6999,554,1,1,0,0,d,c,12020,7,2009,0,,,,-136.0674818079533
11367.379262022263,1069,3,1438153200000,9573,1166,1,1,0,1,a,c,18050,,,1,14,2011,"Jan,Apr,Jul,Oct",-1794.379262022263
8371.08861271996,1070,3,1438153200000,8697,906,1,1,0,1,c,c,400,10,2008,0,,,,325.9113872800408
5703.56312265206,1074,3,1438153200000,5597,526,1,1,0,1,c,c,3330,10,2001,1,14,2011,"Jan,Apr,Jul,Oct",-106.56312265205997
7923.714377089924,1082,3,1438153200000,7176,946,1,1,0,1,c,a,440,4,2002,0,,,,-747.7143770899238
5534.521037539987,1088,3,1438153200000,5474,484,1,1,0,1,a,a,4300,3,2009,1,27,2013,"Jan,Apr,Jul,Oct",-60.52103753998745
7800.841997615582,1091,3,1438153200000,9694,708,1,1,0,1,a,c,9990,,,0,,,,1893.158002384418
9617.302081279046,1093,3,1438153200000,9169,907,1,1,0,1,c,c,10450,6,2009,0,,,,-448.3020812790455
4815.344768903738,1104,3,1438153200000,5275,398,1,1,0,0,d,a,260,2,2012,1,14,2011,"Jan,Apr,Jul,Oct",459.65523109626156
6389.585186145789,1106,3,1438153200000,5536,544,1,1,0,1,a,c,5330,9,2011,1,31,2013,"Jan,Apr,Jul,Oct",-853.5851861457886
5244.491694174296,1110,3,1438153200000,4600,509,1,1,0,1,c,c,900,9,2010,0,,,,-644.4916941742958
4979.638214550501,1111,3,1438153200000,4907,403,1,1,0,1,a,a,1900,6,2014,1,31,2013,"Jan,Apr,Jul,Oct",-72.63821455050129
6431.426896653658,2,2,1438066800000,5671,646,1,1,0,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",-760.4268966536583
5148.992504946476,6,2,1438066800000,4839,576,1,1,0,1,a,a,310,12,2013,0,,,,-309.9925049464764
11285.417485765702,7,2,1438066800000,12342,1158,1,1,0,1,a,c,24000,4,2013,0,,,,1056.5825142342983
5802.203728161341,10,2,1438066800000,6140,593,1,1,0,1,a,a,3160,9,2009,0,,,,337.79627183865887
6287.477588705307,13,2,1438066800000,6819,446,1,1,0,0,d,a,310,,,1,45,2009,"Feb,May,Aug,Nov",531.5224112946926
8236.362261019236,15,2,1438066800000,7516,646,1,1,0,1,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",-720.362261019236
7295.886405728346,19,2,1438066800000,7717,633,1,1,0,1,a,c,3240,,,1,22,2011,"Mar,Jun,Sept,Dec",421.1135942716537
7219.23802512098,21,2,1438066800000,7948,575,1,1,0,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",728.7619748790203
5811.995201311594,23,2,1438066800000,5923,484,1,1,0,1,d,a,4060,8,2005,0,,,,111.00479868840557
9271.90578328777,27,2,1438066800000,10956,1075,1,1,0,1,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1684.0942167122303
8238.12117691297,29,2,1438066800000,8450,697,1,1,0,1,d,c,2170,,,0,,,,211.87882308703047
6087.3966590087475,30,2,1438066800000,4925,670,1,1,0,1,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",-1162.3966590087475
7065.650271907038,33,2,1438066800000,8268,732,1,1,0,1,a,c,1320,5,2013,0,,,,1202.3497280929623
9094.254017546362,34,2,1438066800000,9169,989,1,1,0,1,c,a,2240,9,2009,0,,,,74.74598245363813
12031.154103152043,36,2,1438066800000,10846,1166,1,1,0,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",-1185.1541031520428
8111.021264902836,47,2,1438066800000,8066,862,1,1,0,1,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",-45.021264902836265
3755.1249525766434,48,2,1438066800000,3598,351,1,1,0,1,a,a,1060,5,2012,0,,,,-157.1249525766434
